name,type,cell_id,google_id,status,search,source,x,y,id
Myrtle Street Playground,Parks,Cell 173,NA,new,NA,humancoding_fall,-71.0660943,42.3592191,835
Nashua Street Park,Parks,Cell 182,ChIJeZwSWZFw44kR135s2wQYnJI,checked,park,googlapi,-71.066629,42.367791,837
Nazzaro Community Center,Community Spaces,Cell 183,ChIJk-HtXIlw44kREPw2gxfVFt8,"checked, visited",community center,googlapi,-71.054373,42.365258,839
Neighborhood Services,Community Spaces,Cell 174,ChIJa2Q_-IRw44kRcDFLQzF1oLg,checked,city hall,googlapi,-71.057798,42.360259,840
Nellie Miranda Memorial Park,Parks,Cell 98,ChIJYSQtQ0x744kRPvNR2BDsMxE,checked,park,googlapi,-71.065213,42.318699,841
Neponset River Reservation,Parks,Cell 61,ChIJ7_hMqX5844kRKd9ndF-IsUk,checked,park,googlapi,-71.052163,42.278921,843
New Canaan Church-God-Christ,Places of Worship,Cell 96,ChIJHy1wMCt644kRjNH433B5A4w,checked,place of worship,googlapi,-71.093344,42.320801,846
New England Law | Boston Law Library,Community Spaces,Cell 162,ChIJd9xNJVZ744kRcUi2S3GUiZE,checked,library,googlapi,-71.066537,42.350807,847
"New Faith Missionary Baptist
",Places of Worship,Cell 86,NA,new,NA,humancoding_fall,-71.0803168,42.3077736,848
New Life Restoration Temple,Places of Worship,Cell 69,NA,"new, visited",NA,humancoding_fall,-71.0697729,42.2909419,849
"New Testament Pentecostal Church
",Places of Worship,Cell 78,NA,new,NA,humancoding_fall,-71.0659342,42.2988303,850
New Urban Partners,Parks,Cell 161,NA,new,NA,humancoding_fall,-71.0727207,42.356497,851
Newcomb Square,Parks,Cell 143,ChIJ72uw0Bp644kRPwIo6MrcOfY,checked,square,googlapi,-71.087998,42.3473579,853
Nha quan Vinh Phuoc,Places of Worship,Cell 109,ChIJrVx5pUB644kR_EStFpQGueo,checked,place of worship,googlapi,-71.073042,42.33166,855
Nichols House Museum,Other,Cell 173,NA,new,NA,humancoding_fall,-71.0659624,42.3584004,856
"Nightingale Community Garden
",Parks,Cell 69,NA,"new, visited",NA,humancoding_fall,-71.0734519,42.2949238,857
Nira Avenue Garden,Parks,Cell 94,NA,new,NA,humancoding_fall,-71.1087513,42.3251067,858
Norman B. Leventhal Park,Parks,Cell 174,ChIJn3ppVoFw44kRVWGGca4l4rw,checked,park,googlapi,-71.055669,42.356287,859
North End Branch of the Boston Public Library,Community Spaces,Cell 183,ChIJ6c11JYlw44kRgLeqFQfb8NM,"checked, visited",library,googlapi,-71.05493,42.364116,860
North Point Park,Parks,Cell 182,ChIJ_fz6HpRw44kRc60n7gmu5tw,checked,park,googlapi,-71.069022,42.369016,861
North Point Park Island,Parks,Cell 182,NA,new,NA,humancoding_fall,-71.0689849,42.3685149,862
North Square Park,Parks,Cell 183,ChIJsYUYBYlw44kR_584Tj3G6xI,"checked, visited",park,googlapi,-71.05335,42.363919,863
North Square Stories,Parks,Cell 183,ChIJLy4SOz5x44kRqNLngBIFwnM,"checked, visited",square,googlapi,-71.053372,42.36394,864
North Street Park,Parks,Cell 174,ChIJfSkwuIhw44kRQ5pPh9n1Wis,checked,park,googlapi,-71.054884,42.362364,865
Northeastern University Tennis Courts,Parks,Cell 125,NA,new,NA,humancoding_fall,-71.0840447,42.3393917,868
"Norton & Stonehurst Community Garden
",Places of Worship,Cell 87,NA,new,NA,humancoding_fall,-71.0671469,42.3051407,869
Norton Street Playground,Parks,Cell 87,NA,new,NA,humancoding_fall,-71.0693114,42.3065711,870
Nos Casa Cafe,Social Businesses,Cell 109,ChIJqwugJzZ644kRMfLrhrr3eYI,checked,cafe,googlapi,-71.073729,42.323246,871
O'Day Playground,Parks,Cell 125,NA,new,NA,humancoding_fall,-71.0752819,42.3407695,874
Oak Path,Parks,Cell 65,ChIJXZa3FC9544kRMTicrDVthN8,"checked, visited",park,googlapi,-71.1238058,42.2996889,876
Oakdale Street Community Garden,Parks,Cell 84,NA,new,NA,humancoding_fall,-71.1065208,42.3132809,877
Oakleaf Cakes Bake Shop,Social Businesses,Cell 143,NA,new,NA,humancoding_fall,-71.0866551,42.3432509,878
Old Corner Book Store,Social Businesses,Cell 174,ChIJjb7IXT1x44kRk8nvtENBFk0,checked,bookstore,googlapi,-71.058381,42.357536,879
Old Harbor Park,Parks,Cell 112,ChIJXQuUjvp644kR7AUHMb9MQZ4,checked,park,googlapi,-71.039934,42.319934,880
Old North Church,Places of Worship,Cell 183,NA,"new, visited",NA,humancoding_fall,-71.0543906,42.3663621,881
Old North Memorial Garden,Parks,Cell 183,NA,"new, visited",NA,humancoding_fall,-71.0542109,42.3662174,882
Old South Church in Boston,Places of Worship,Cell 161,ChIJL5pWFAx644kRhNI4wTm4Pi0,checked,place of worship,googlapi,-71.077972,42.35027,883
Old West Church,Places of Worship,Cell 173,NA,new,NA,humancoding_fall,-71.0641708,42.3616684,884
Olmsted Park,Parks,Cell 94,ChIJB4_sfJ5544kRHxi7EfeXpSM,checked,park,googlapi,-71.114887,42.325945,885
One Bowdoin Square,Parks,Cell 174,ChIJBRjHsZpw44kRnBISt3PbAwc,checked,square,googlapi,-71.062404,42.361778,886
One Greenway Park,Parks,Cell 162,ChIJJ7QKLQt744kRVssMUj_4NBQ,checked,park,googlapi,-71.060576,42.348929,887
One Liberty Square,Parks,Cell 174,ChIJ1eG6vYZw44kR80aWJRTe40w,checked,square,googlapi,-71.054738,42.357561,888
One Post Office Square,Parks,Cell 174,ChIJbcz9bYNw44kRyV5PHbXqx5A,checked,square,googlapi,-71.054979,42.356955,889
Orchard Park,Parks,Cell 109,ChIJ_5tua5h744kRkLP99wYSiDU,checked,park,googlapi,-71.076612,42.329479,892
Orchard Park Community Center,Community Spaces,Cell 108,ChIJFVpHdzl644kRFZOHQOMwuzA,checked,community center,googlapi,-71.078613,42.329884,893
Orton Field,Parks,Cell 146,ChIJdUojt2N644kR1vVQvKaqxCQ,checked,park,googlapi,-71.053353,42.338662,895
Otis House Museum,Other,Cell 173,NA,new,NA,humancoding_fall,-71.0645678,42.3614454,896
Our Lady of Czestochowa Catholic Parish,Places of Worship,Cell 110,NA,new,NA,humancoding_fall,-71.0573117,42.3278639,897
Our Lady of Guadalupe Friary,Places of Worship,Cell 109,NA,new,NA,humancoding_fall,-71.0738484,42.3252693,898
"Our Lady of Lourdes Parish
",Places of Worship,Cell 84,NA,new,NA,humancoding_fall,-71.1024887,42.3130232,899
Our Lady of the Cedars of Lebanon,Places of Worship,Cell 73,NA,new,NA,humancoding_fall,-71.1282803,42.3135104,900
OUTDOOR CHURCH; Thursdays 6pm,Places of Worship,Cell 145,ChIJ2SmQq_V744kRQhsj0j_nDTg,checked,place of worship,googlapi,-71.061944,42.344308,901
P.F.C. Willis Beauford Jr. Totlot,Parks,Cell 97,NA,new,NA,humancoding_fall,-71.0756473,42.3159069,902
Pabellon De La Fe,Places of Worship,Cell 84,ChIJwdBL635544kR3ZLoBEc5Mik,checked,place of worship,googlapi,-71.101481,42.318127,903
Panera Bread,Social Businesses,Cell 124,NA,"new, visited",NA,humancoding_fall,-71.0866166,42.3417226,904
Papercuts Bookshop,Social Businesses,Cell 74,ChIJF14eQG5544kRlp1OOJHh9Uo,"checked, visited",bookstore,googlapi,-71.11539,42.307584,905
Park,Parks,Cell 144,ChIJW4a91RF644kRjQVe9gqzNLs,checked,park,googlapi,-71.0822403,42.346525,906
Park,Parks,Cell 146,ChIJo_IZ_Xx644kROk2rYMkWf0g,checked,park,googlapi,-71.052893,42.343778,907
Park for the park,Parks,Cell 65,ChIJVT6jAst544kRJLiydtdDF1M,"checked, visited",park,googlapi,-71.128689,42.298488,908
Park Street Church,Places of Worship,Cell 174,NA,new,NA,humancoding_fall,-71.0620248,42.3568551,913
Park Swings,Parks,Cell 174,ChIJ795XH9px44kR0ar0v5k5R4o,checked,park,googlapi,-71.056197,42.362607,914
Parker Hill Branch of the Boston Public Library,Community Spaces,Cell 107,ChIJJSpDRoh544kROnX2g4ail2w,"checked, visited",library,googlapi,-71.099064,42.332452,915
Parkman Memorial Park,Parks,Cell 82,NA,"new, visited",NA,humancoding_fall,-71.1241136,42.3177021,917
Parkman Playground,Parks,Cell 66,ChIJzwBgm-9544kRGS-MhiNL3K8,checked,park,googlapi,-71.113576,42.29558,918
Pat Corcoran's Men's Barber Shop,Social Businesses,Cell 161,NA,new,NA,humancoding_fall,-71.0727139,42.3500087,919
Pattens Cove,Parks,Cell 99,NA,new,NA,humancoding_fall,-71.0488811,42.3137572,920
Paul Revere Landing Park,Parks,Cell 182,ChIJm0inj5Jw44kRjY4vaOivnog,checked,park,googlapi,-71.061766,42.370259,921
Paul Sullivan House Community Garden,Parks,Cell 87,NA,new,NA,humancoding_fall,-71.0590071,42.310943,922
Paulist Center,Places of Worship,Cell 174,NA,new,NA,humancoding_fall,-71.0626793,42.357307,923
Pavement Coffeehouse,Social Businesses,Cell 124,NA,"new, visited",NA,humancoding_fall,-71.0870167,42.3416667,924
Pavement Coffeehouse,Social Businesses,Cell 143,NA,new,NA,humancoding_fall,-71.0844144,42.349,925
Pavement Coffeehouse ,Social Businesses,Cell 142,NA,"new, visited",NA,humancoding_fall,-71.1071683,42.3498985,926
Peabody Square,Parks,Cell 60,ChIJIckEz49744kR46ZNOG8a_2o,checked,square,googlapi,-71.064123,42.285985,927
Peoples Baptist Church,Places of Worship,Cell 125,NA,new,NA,humancoding_fall,-71.082066,42.3382824,929
Perkins Community Center,Community Spaces,Cell 68,ChIJVVcNj-5744kRSMZkzAe_vfM,checked,community center,googlapi,-71.080173,42.292467,930
Perkins Square,Parks,Cell 94,ChIJR5nXL3R544kRtq-uZm9KyAQ,checked,square,googlapi,-71.11519,42.321671,931
Peterborough Street Playground,Parks,Cell 123,NA,new,NA,humancoding_fall,-71.0994501,42.3432869,932
Peters Park,Parks,Cell 145,ChIJFzxGC25644kRwUUIDN7Qi50,checked,park,googlapi,-71.06731,42.34322,933
Peters Park Dog Park,Parks,Cell 145,ChIJb8XSHqB744kRfa3XGLbquF4,checked,park,googlapi,-71.067619,42.342769,934
Philbrick Square,Parks,Cell 93,NA,new,NA,humancoding_fall,-71.120377,42.3285228,935
Phillip's Salon,Social Businesses,Cell 183,NA,"new, visited",NA,humancoding_fall,-71.0526369,42.3660362,936
Phillips Square,Parks,Cell 162,ChIJ6RifBHh644kR0t57slTwxtI,checked,square,googlapi,-71.061574,42.352348,937
Phillips Street Park,Parks,Cell 173,ChIJD_hA15tw44kRGPR2JCWHtys,checked,park,googlapi,-71.067375,42.360527,938
Pickering Educational Resources Library,Community Spaces,Cell 142,ChIJ32lAd_d544kRYeDQ0-3Uml0,checked,library,googlapi,-71.100852,42.349697,939
Pilgrim Strategies,Community Spaces,Cell 174,NA,new,NA,humancoding_fall,-71.0625419,42.3588271,940
Pilot House Park,Parks,Cell 183,ChIJEZC8CmJw44kRDpqTmlrFIoU,"checked, visited",park,googlapi,-71.049498,42.363967,941
Pinebank Baseball Field,Parks,Cell 83,NA,new,NA,humancoding_fall,-71.1188213,42.3208228,942
"Pinebank Promontory
",Parks,Cell 83,NA,new,NA,humancoding_fall,-71.1188329,42.320043,943
Playground,Parks,Cell 123,NA,new,NA,humancoding_fall,-71.0992654,42.3409753,944
Playground,Parks,Cell 69,NA,"new, visited",NA,humancoding_fall,-71.06654305,42.29099914,945
Playground,Parks,Cell 88,NA,"new, visited",NA,humancoding_fall,-71.05176374,42.30847763,946
Playground and Basket Ball Court,Parks,Cell 79,NA,new,NA,humancoding_fall,-71.0526499,42.2934881,947
Playground at Neponset river,Parks,Cell 71,NA,new,NA,humancoding_fall,-71.042539,42.2907038,948
Pleasant Hill Baptist Church,Places of Worship,Cell 85,ChIJN3WaftF744kR0OP3V7RM13A,checked,place of worship,googlapi,-71.088707,42.314575,949
Pleasure Beach,Parks,Cell 148,NA,"new, visited",NA,humancoding_fall,-71.0235115,42.3358754,950
Polcari Playground,Parks,Cell 183,ChIJz5R7QYlw44kRbdaufeOo__k,"checked, visited",park,googlapi,-71.054466,42.365002,951
Pope John Paul II Park,Parks,Cell 71,ChIJdawlf3l744kRKXmd9FkzsvY,checked,park,googlapi,-71.043083,42.282797,952
Posman Books,Social Businesses,Cell 161,ChIJ3QYkpk9744kR0DUcWPyAhaI,checked,bookstore,googlapi,-71.076773,42.3514,953
Post Office Square,Parks,Cell 174,ChIJLyhN_oNw44kRa_vE81OeW_E,checked,square,googlapi,-71.055543,42.356356,954
Prayerroom pentecostal church Of Faith,Places of Worship,Cell 69,ChIJ95m7hO1744kR5UXNBSsGKXs,"checked, visited",place of worship,googlapi,-71.076951,42.289498,955
Presbyterian Church of Roxbury,Places of Worship,Cell 96,NA,new,NA,humancoding_fall,-71.0858043,42.3203885,956
Pressed Cafe,Social Businesses,Cell 144,NA,new,NA,humancoding_fall,-71.0812278,42.3463043,957
Primera iglesia de jesucristo jehova es nuestro rey,Places of Worship,Cell 79,ChIJpe7RekN744kRy2CB4Zrm4_E,checked,place of worship,googlapi,-71.056225,42.294807,958
"Primera Iglesia Pentecostal
",Places of Worship,Cell 84,NA,new,NA,humancoding_fall,-71.1027503,42.3114457,959
Prince Street Park Tennis Court,Parks,Cell 183,NA,"new, visited",NA,humancoding_fall,-71.0584628,42.3675124,960
Princeys Hair Salon,Social Businesses,Cell 69,NA,"new, visited",NA,humancoding_fall,-71.07208282,42.29421793,961
PS Gourmet Coffee,Social Businesses,Cell 61,ChIJU-glYoN744kRuZQEaVzukM0,checked,cafe,googlapi,-71.055592,42.28287,963
Pual Revere Landing Playground,Parks,Cell 182,NA,new,NA,humancoding_fall,-71.0609343,42.3700564,964
Public Garden,Parks,Cell 161,ChIJu2Argp5w44kRAecWXgt_18s,checked,fountain,googlapi,-71.070785,42.35462,965
Public Works Department-Recycling,Community Spaces,Cell 174,ChIJSRD7IuR744kRLvi0CFoCI_A,checked,city hall,googlapi,-71.058276,42.360603,966
Puddingstone Garden,Parks,Cell 77,ChIJcdr5lsR744kRiZdzQL_O0Pk,checked,park,googlapi,-71.083838,42.305215,968
Puopolo Playground,Parks,Cell 183,NA,"new, visited",NA,humancoding_fall,-71.056671,42.3687391,969
Puopolo Playground,Parks,Cell 183,NA,"new, visited",NA,humancoding_fall,-71.05447814,42.36835293,970
Quincy Street Play Area,Parks,Cell 86,NA,new,NA,humancoding_fall,-71.0797712,42.3148737,971
Quincy/ Coleman Garden,Parks,Cell 87,NA,new,NA,humancoding_fall,-71.0662956,42.308558,972
Quincy/Stanley Street Play Area,Parks,Cell 87,NA,new,NA,humancoding_fall,-71.0689036,42.3110522,973
Rachel Revere Square,Parks,Cell 183,NA,"new, visited",NA,humancoding_fall,-71.0535388,42.3635059,974
Ramakrishna Vedanta Society,Places of Worship,Cell 142,ChIJ-7nQEfh544kRPEaV-Bl0gCk,"checked, visited",place of worship,googlapi,-71.0979813,42.350521,975
Ramler Park,Parks,Cell 123,ChIJI1fH-_R544kRU9GMQHKJ7lc,checked,park,googlapi,-71.100704,42.342569,976
Ramsay Park,Parks,Cell 125,ChIJQ1Luekp744kRpAYmwXIAzpY,checked,park,googlapi,-71.079367,42.334624,977
Reality Church Boston,Places of Worship,Cell 161,ChIJ13PMghR644kR1suy8PkVBgA,checked,place of worship,googlapi,-71.0723448,42.3525343,978
Refuge Church Of Christ,Places of Worship,Cell 108,NA,new,NA,humancoding_fall,-71.0902983,42.3275915,980
Reggi Wong Memorial Park,Parks,Cell 162,NA,new,NA,humancoding_fall,-71.0586604,42.3496069,981
Reggie Lewis Center,Community Spaces,Cell 107,NA,"new, visited",NA,humancoding_fall,-71.09294135,42.332023,982
Registry Division,Community Spaces,Cell 174,ChIJaxlytIVw44kRSXXIrMwhxEA,checked,city hall,googlapi,-71.057951,42.3602,983
"Rehoboth Bethel Church
",Places of Worship,Cell 77,NA,new,NA,humancoding_fall,-71.082789,42.3023989,984
Reign Drink Lab,Social Businesses,Cell 88,ChIJLWnxc6V744kRjSEkzaZ40W4,checked,cafe,googlapi,-71.05902,42.303908,985
Render Coffee,Social Businesses,Cell 125,NA,new,NA,humancoding_fall,-71.0814518,42.3410817,986
Restoration City at DBC,Community Spaces,Cell 97,ChIJV2xSHEp644kR7_5XvN7i8D8,checked,community center,googlapi,-71.072576,42.321338,989
Restoration City Church,Places of Worship,Cell 97,ChIJXflHiUl644kRcU0yVv6gAho,checked,place of worship,googlapi,-71.071537,42.321515,990
Reunion Christian Church - South End,Places of Worship,Cell 125,ChIJodQcgBt644kR3PUWvi33Ewo,checked,place of worship,googlapi,-71.0731871,42.3403044,991
Reverend Loesch Family Park,Parks,Cell 69,ChIJTU2mbZF744kRI0_sKcotQH4,"checked, visited",park,googlapi,-71.066473,42.290655,992
Richardson Park,Parks,Cell 98,ChIJR3B609Z744kRtGn1Mxo4dyM,checked,park,googlapi,-71.059795,42.319549,993
Richmond and North Streets Park,Parks,Cell 183,NA,"new, visited",NA,humancoding_fall,-71.0533846,42.3633055,994
Rifrullo Cafe,Social Businesses,Cell 93,ChIJAxI3RqF544kR8dL3VgwEbks,checked,cafe,googlapi,-71.126246,42.329649,995
Ringgold Park,Parks,Cell 145,ChIJUfrA3F9744kR_dbo6COQWbE,checked,park,googlapi,-71.070332,42.343208,996
Rings Fountain,Parks,Cell 174,ChIJzX3Juodw44kRrY9rH84xnfc,checked,fountain,googlapi,-71.051866,42.35899,997
Ripley Playground,Parks,Cell 77,ChIJdYNkNsB744kRwrtBDMCEdBg,checked,park,googlapi,-71.075985,42.299252,998
Ripple Cafe,Social Businesses,Cell 60,ChIJqVPduZJ744kRI-YEKLAXfe8,checked,cafe,googlapi,-71.064454,42.284512,999
River of Life Church,Places of Worship,Cell 83,ChIJD9yPF3d544kRmKYcTmtV4-0,checked,place of worship,googlapi,-71.111058,42.319673,1000
Riverway park,Parks,Cell 123,ChIJYZHRTI1544kRsmAYtQ7WpkY,checked,park,googlapi,-71.108234,42.341821,1001
Robert & Theresa Parks Community Building,Community Spaces,Cell 106,ChIJKzT8CgJ544kR0nl5MuOm2TY,checked,community center,googlapi,-71.109114,42.334208,1003
Robert E. Ryan Playground,Parks,Cell 98,NA,new,NA,humancoding_fall,-71.0559481,42.317796,1004
Robert Lawson Park,Parks,Cell 84,ChIJi0k-5n1544kR1wrihKO5y8A,checked,park,googlapi,-71.09853,42.315887,1005
Roberto Clemente park,Parks,Cell 123,ChIJkXxLifR544kR5BuvsOWXAls,checked,park,googlapi,-71.102216,42.342904,1006
Rocco's News Stand,Social Businesses,Cell 163,NA,new,NA,humancoding_fall,-71.0548296,42.3494441,1008
Rockledge Street Urban Wild,Parks,Cell 108,NA,new,NA,humancoding_fall,-71.090217,42.326481,1009
Rodriguez Barber Shop,Social Businesses,Cell 78,NA,new,NA,humancoding_fall,-71.0753401,42.3004473,1010
Rodriguez Barbershop,Social Businesses,Cell 87,NA,new,NA,humancoding_fall,-71.0655099,42.3077931,1011
Rolling Bridge Park,Parks,Cell 145,ChIJYXrevHt644kR7wSxgJVXVOY,checked,park,googlapi,-71.057272,42.3460519,1012
Rollins Square Condominium,Parks,Cell 145,ChIJHTzgLWx644kRGqwLqv6CRS0,checked,square,googlapi,-71.0672157,42.3416205,1013
Ronan Park,Parks,Cell 87,ChIJoYCbuLp744kRWendEzCyz_U,checked,park,googlapi,-71.06256,42.304304,1014
Rose Kennedy Greenway,Parks,Cell 174,ChIJNdGapYdw44kRI811C71Xmao,checked,fountain,googlapi,-71.056709,42.3627,1015
Rose Kennedy Greenway,Parks,Cell 162,ChIJ2Wr7mYFw44kR5N8EyoBnNQQ,checked,square,googlapi,-71.054562,42.353429,1016
Rose Kennedy Greenway - Chinatown Park,Parks,Cell 162,ChIJx-ptQ3h644kRhFGc2SyPbPc,checked,park,googlapi,-71.058938,42.352029,1017
Rossmore-Stedman Park,Parks,Cell 75,ChIJQaTcfD5544kRya112n5VnEc,checked,park,googlapi,-71.106652,42.3047,1019
Rouch Playground,Parks,Cell 145,NA,new,NA,humancoding_fall,-71.0641265,42.3415875,1020
Round Hill and Day Street Community Garden,Community Spaces,Cell 94,NA,new,NA,humancoding_fall,-71.1076355,42.3249322,1021
Rowers Wharf Plaza,Parks,Cell 175,NA,new,NA,humancoding_fall,-71.0511554,42.356801,1022
Roxbury (formerly Dudley) Branch of the Boston Public Library,Community Spaces,Cell 108,ChIJQ2IOnTp644kRlvoZUl_AVto,checked,library,googlapi,-71.083432,42.328601,1023
Roxbury Community College Bookstore,Social Businesses,Cell 107,ChIJcwBGcih644kRk-cWrL7Q8EQ,checked,bookstore,googlapi,-71.09538,42.329503,1024
Roxbury Heritage State Park,Parks,Cell 107,ChIJk0LPwCV644kRSTyszRxK2MY,"checked, visited",park,googlapi,-71.090465,42.330424,1025
Roxbury Portuguese Congregation,Places of Worship,Cell 108,NA,new,NA,humancoding_fall,-71.0798619,42.3255575,1026
Roxbury Presbyterian Church,Places of Worship,Cell 96,NA,new,NA,humancoding_fall,-71.0812693,42.319627,1027
Roxbury Skatepark,Parks,Cell 96,NA,new,NA,humancoding_fall,-71.0808154,42.3227366,1028
RP Quad,Parks,Cell 124,NA,"new, visited",NA,humancoding_fall,-71.0886505,42.3353041,1029
Ruff North End Dog Park,Parks,Cell 183,NA,"new, visited",NA,humancoding_fall,-71.0566535,42.3667915,1030
Ruggles Baptist Church,Places of Worship,Cell 142,NA,"new, visited",NA,humancoding_fall,-71.1050233,42.347043,1031
S A S Salon,Social Businesses,Cell 183,NA,"new, visited",NA,humancoding_fall,-71.0529315,42.3672617,1032
Saint Augustine Chapel and Cemetery,Places of Worship,Cell 127,NA,new,NA,humancoding_fall,-71.0496895,42.3344062,1033
Saint Clements Eucharistic Shrine,Places of Worship,Cell 143,NA,new,NA,humancoding_fall,-71.0896798,42.3470005,1034
Saint Mark Dorchester Catholic Church,Places of Worship,Cell 70,ChIJbyaptJB744kRZfi5TC4HoZ0,checked,place of worship,googlapi,-71.063241,42.291595,1035
Saint Patrick Church,Places of Worship,Cell 109,NA,new,NA,humancoding_fall,-71.0749657,42.3257866,1036
Saint Rose Street Garden,Parks,Cell 74,NA,"new, visited",NA,humancoding_fall,-71.1162178,42.3045157,1037
Saint Teresa of Calcutta church (formerly St. Margaret),Places of Worship,Cell 110,ChIJm4_CGFF644kR0kKNM49ZWy0,checked,place of worship,googlapi,-71.057335,42.320906,1038
Salem Hispanic Seventh-day Adventist Church,Places of Worship,Cell 109,ChIJGUPtZDd644kR8_BCCHiRi-g,checked,place of worship,googlapi,-71.077383,42.326714,1039
Salon Fourty Four,Social Businesses,Cell 182,NA,new,NA,humancoding_fall,-71.0621709,42.3730625,1040
Salon Mario Russo,Social Businesses,Cell 175,NA,new,NA,humancoding_fall,-71.0455525,42.3545933,1041
SalonCapri,Social Businesses,Cell 161,NA,new,NA,humancoding_fall,-71.0719899,42.3526874,1042
Salvation Army Field,Parks,Cell 97,NA,new,NA,humancoding_fall,-71.0706834,42.3192779,1043
Sarana New Castle Garden,Parks,Cell 125,NA,new,NA,humancoding_fall,-71.0837482,42.3398951,1044
Sargent Street Park,Parks,Cell 97,NA,new,NA,humancoding_fall,-71.0740165,42.3151136,1045
Sargent's Pond,Parks,Cell 82,NA,new,NA,humancoding_fall,-71.1277546,42.3212717,1046
SASA Beuaty Adventure and Spa,Social Businesses,Cell 162,NA,new,NA,humancoding_fall,-71.0615727,42.3525581,1047
Savin Hill and Malibu Beach,Parks,Cell 88,ChIJFbzeNfd644kRot2DEK9y0Yk,"checked, visited",park,googlapi,-71.051729,42.308532,1048
Savin Hill Cove,Parks,Cell 88,NA,"new, visited",NA,humancoding_fall,-71.0489172,42.3023905,1049
Savin Hill Park,Parks,Cell 99,ChIJ9dXCZAB744kRSkpsiFiilmw,checked,park,googlapi,-71.048917,42.310813,1050
Savin/Maywood Streets Garden,Parks,Cell 97,NA,new,NA,humancoding_fall,-71.079338,42.3161132,1051
Saxon Tennis Courts,Parks,Cell 160,NA,new,NA,humancoding_fall,-71.0877403,42.3595193,1052
Scared Heart Catholic Church,Places of Worship,Cell 183,NA,"new, visited",NA,humancoding_fall,-71.0531673,42.3638296,1053
School Master Picnic Arae,Parks,Cell 76,NA,new,NA,humancoding_fall,-71.096014,42.3036485,1054
School of Theology Library,Community Spaces,Cell 142,ChIJGWi8aPB544kRyp0OEHc64sA,checked,library,googlapi,-71.107283,42.350402,1055
Science and Engineering Library,Community Spaces,Cell 142,ChIJBxu6Ovd544kRxNXxCeuzhcc,checked,library,googlapi,-71.101919,42.348455,1056
SCOG Boston,Places of Worship,Cell 87,NA,new,NA,humancoding_fall,-71.066555,42.3096086,1057
Sea Green,Parks,Cell 163,NA,new,NA,humancoding_fall,-71.046505,42.3509262,1058
Seager Trailhead,Parks,Cell 160,NA,new,NA,humancoding_fall,-71.0850312,42.3596937,1059
Seaport Barbers,Social Businesses,Cell 163,NA,new,NA,humancoding_fall,-71.0464598,42.353129,1060
Seaport Common,Parks,Cell 163,NA,new,NA,humancoding_fall,-71.0449116,42.3521035,1061
Seaport Square,Parks,Cell 175,ChIJ07P8sH5w44kRHdgp-xTr6zc,checked,NA,googlapi,-71.044411,42.353931,1062
Second Church in Dorchester,Places of Worship,Cell 69,ChIJcd6SCZN744kR_zLH9DPNnnw,"checked, visited",place of worship,googlapi,-71.0708865,42.2908762,1063
Shag Loft Salon,Social Businesses,Cell 147,NA,new,NA,humancoding_fall,-71.0350193,42.3379086,1064
Sharons Park,Parks,Cell 110,ChIJz_UykHl744kRqZ8cG49-28s,checked,park,googlapi,-71.05605,42.321338,1065
"Shattuck Picnic Grove
",Parks,Cell 67,NA,new,NA,humancoding_fall,-71.1004675,42.3005423,1066
"Shattuck Softball Field
",Parks,Cell 76,NA,new,NA,humancoding_fall,-71.100328,42.3016691,1067
Shawmut Community Church of God,Places of Worship,Cell 125,ChIJb70s5z1644kRmv561o3ssJc,checked,place of worship,googlapi,-71.0801773,42.3357354,1068
Shelburne Community Center,Community Spaces,Cell 96,ChIJVf2FfCx644kRVN3ahISzkZQ,checked,community center,googlapi,-71.090394,42.322376,1069
Shrine of Our Lady of Good Voyage,Places of Worship,Cell 163,NA,new,NA,humancoding_fall,-71.0482405,42.3528669,1072
SKA Beauty Cafe,Social Businesses,Cell 162,NA,new,NA,humancoding_fall,-71.0618208,42.3525472,1074
Skills Library,Community Spaces,Cell 144,ChIJW1iVzRB644kRTsI9_85l4Yk,checked,library,googlapi,-71.083444,42.3424546,1075
Skip's Barbershop,Social Businesses,Cell 147,NA,new,NA,humancoding_fall,-71.0449293,42.3358658,1076
Smith Court Residences,Other,Cell 173,NA,new,NA,humancoding_fall,-71.0653902,42.3600375,1077
Soleil Tan & Spa,Social Businesses,Cell 147,NA,new,NA,humancoding_fall,-71.0376732,42.3354843,1080
Solid Ground Cafe,Social Businesses,Cell 106,ChIJLUauPQZ544kRPnlL_zuKLAU,checked,cafe,googlapi,-71.10546,42.333688,1081
Sonder Winthrop Square,Parks,Cell 162,NA,new,NA,humancoding_fall,-71.0576749,42.3547985,1082
Sonoma Community Room,Community Spaces,Cell 85,ChIJGT9569p744kRaAT_5kPurcU,checked,community center,googlapi,-71.08731,42.30839,1083
SoundTreks,Places of Worship,Cell 161,ChIJ09A5bAx644kRWzxlbZ7Kn3A,checked,place of worship,googlapi,-71.0779874,42.3501467,1084
South Batist Church,Places of Worship,Cell 147,NA,new,NA,humancoding_fall,-71.0351731,42.3349951,1085
